    286  1606
  0.0000810046695642       198       174
  0.1292504132784394       175       175
  0.7551424224751602       195       175
  0.0202511673910546       198       175
  0.0008100466956422       148       175
  0.0810046695642184       153       175
  0.0135007782607031       149       175
  0.0000405023347821       199       175
  0.0000000000000000       176       176
  0.8844333380883819       196       176
  0.0202511673910546       199       176
  0.0008100466956422       149       176
  0.0810046695642184       154       176
  0.0135007782607031       150       176
  0.9053730451707322       177       177
  0.0810046695642184       155       177
  0.0135007782607031       151       177
  0.0001215070043463       200       177
  0.2515033524483613       178       178
  0.6328489809704563       197       178
  0.0202511673910546       200       178
  0.0008100466956422       151       178
  0.0810046695642184       156       178
  0.0135007782607031       152       178
  0.0000810046695642       201       178
  0.1292504132784394       179       179
  0.7551424224751602       198       179
  0.0202511673910546       201       179
  0.0008100466956422       152       179
  0.0810046695642184       157       179
  0.0135007782607031       153       179
  0.0000405023347821       202       179
  0.0000000000000000       180       180
  0.8844333380883819       199       180
  0.0202511673910546       202       180
  0.0008100466956422       153       180
  0.0810046695642184       158       180
  0.0135007782607031       154       180
  0.9863777147349506       181       181
  0.0135007782607031       155       181
  0.0001215070043463       203       181
  0.3325080220125797       182       182
  0.6328489809704563       200       182
  0.0202511673910546       203       182
  0.0008100466956422       155       182
  0.0135007782607031       156       182
  0.0000810046695642       204       182
  0.2102550828426578       183       183
  0.7551424224751602       201       183
  0.0202511673910546       204       183
  0.0008100466956422       156       183
  0.0135007782607031       157       183
  0.0000405023347821       205       183
  0.0810046695642185       184       184
  0.8844333380883819       202       184
  0.0202511673910546       205       184
  0.0008100466956422       157       184
  0.0135007782607031       158       184
  0.2650041307090644       185       185
  0.6328489809704563       206       185
  0.0202511673910546       207       185
  0.0008100466956422       159       185
  0.0810046695642184       161       185
  0.0000810046695642       208       185
  0.2515033524483613       186       186
  0.6328489809704563       207       186
  0.0202511673910546       209       186
  0.0008100466956422       160       186
  0.0810046695642184       163       186
  0.0135007782607031       161       186
  0.0000810046695642       210       186
  0.1427511915391425       187       187
  0.7551424224751602       208       187
  0.0202511673910546       210       187
  0.0008100466956422       161       187
  0.0810046695642184       164       187
  0.0000405023347821       211       187
  0.2515033524483613       188       188
  0.6328489809704563       209       188
  0.0202511673910546       212       188
  0.0008100466956422       162       188
  0.0810046695642184       166       188
  0.0135007782607031       163       188
  0.0000810046695642       213       188
  0.1292504132784394       189       189
  0.7551424224751602       210       189
  0.0202511673910546       213       189
  0.0008100466956422       163       189
  0.0810046695642184       167       189
  0.0135007782607031       164       189
  0.0000405023347821       214       189
  0.0135007782607031       190       190
  0.8844333380883819       211       190
  0.0202511673910546       214       190
  0.0008100466956422       164       190
  0.0810046695642184       168       190
  0.2515033524483613       191       191
  0.6328489809704563       212       191
  0.0202511673910546       215       191
  0.0008100466956422       165       191
  0.0810046695642184       170       191
  0.0135007782607031       166       191
  0.0000810046695642       216       191
  0.1292504132784394       192       192
  0.7551424224751602       213       192
  0.0202511673910546       216       192
  0.0008100466956422       166       192
  0.0810046695642184       171       192
  0.0135007782607031       167       192
  0.0000405023347821       217       192
  0.0000000000000000       193       193
  0.8844333380883819       214       193
  0.0202511673910546       217       193
  0.0008100466956422       167       193
  0.0810046695642184       172       193
  0.0135007782607031       168       193
  0.2515033524483613       194       194
  0.6328489809704563       215       194
  0.0202511673910546       218       194
  0.0008100466956422       169       194
  0.0810046695642184       174       194
  0.0135007782607031       170       194
  0.0000810046695642       219       194
  0.1292504132784394       195       195
  0.7551424224751602       216       195
  0.0202511673910546       219       195
  0.0008100466956422       170       195
  0.0810046695642184       175       195
  0.0135007782607031       171       195
  0.0000405023347821       220       195
  0.0000000000000000       196       196
  0.8844333380883819       217       196
  0.0202511673910546       220       196
  0.0008100466956422       171       196
  0.0810046695642184       176       196
  0.0135007782607031       172       196
  0.2515033524483613       197       197
  0.6328489809704563       218       197
  0.0202511673910546       221       197
  0.0008100466956422       173       197
  0.0810046695642184       178       197
  0.0135007782607031       174       197
  0.0000810046695642       222       197
  0.1292504132784394       198       198
  0.7551424224751602       219       198
  0.0202511673910546       222       198
  0.0008100466956422       174       198
  0.0810046695642184       179       198
  0.0135007782607031       175       198
  0.0000405023347821       223       198
  0.0000000000000000       199       199
  0.8844333380883819       220       199
  0.0202511673910546       223       199
  0.0008100466956422       175       199
  0.0810046695642184       180       199
  0.0135007782607031       176       199
  0.2515033524483613       200       200
  0.6328489809704563       221       200
  0.0202511673910546       224       200
  0.0008100466956422       177       200
  0.0810046695642184       182       200
  0.0135007782607031       178       200
  0.0000810046695642       225       200
  0.1292504132784394       201       201
  0.7551424224751602       222       201
  0.0202511673910546       225       201
  0.0008100466956422       178       201
  0.0810046695642184       183       201
  0.0135007782607031       179       201
  0.0000405023347821       226       201
  0.0000000000000000       202       202
  0.8844333380883819       223       202
  0.0202511673910546       226       202
  0.0008100466956422       179       202
  0.0810046695642184       184       202
  0.0135007782607031       180       202
  0.3325080220125797       203       203
  0.6328489809704563       224       203
  0.0202511673910546       227       203
  0.0008100466956422       181       203
  0.0135007782607031       182       203
  0.0000810046695642       228       203
  0.2102550828426578       204       204
  0.7551424224751602       225       204
  0.0202511673910546       228       204
  0.0008100466956422       182       204
  0.0135007782607031       183       204
  0.0000405023347821       229       204
  0.0810046695642185       205       205
  0.8844333380883819       226       205
  0.0202511673910546       229       205
  0.0008100466956422       183       205
  0.0135007782607031       184       205
  0.9189143257662173       206       206
  0.0810046695642184       185       206
  0.0000810046695642       230       206
  0.9054135475055143       207       207
  0.0810046695642184       186       207
  0.0135007782607031       185       207
  0.0000810046695642       231       207
  0.1427511915391425       208       208
  0.7551424224751602       230       208
  0.0202511673910546       231       208
  0.0008100466956422       185       208
  0.0810046695642184       187       208
  0.0000405023347821       232       208
  0.9054135475055143       209       209
  0.0810046695642184       188       209
  0.0135007782607031       186       209
  0.0000810046695642       233       209
  0.1292504132784394       210       210
  0.7551424224751602       231       210
  0.0202511673910546       233       210
  0.0008100466956422       186       210
  0.0810046695642184       189       210
  0.0135007782607031       187       210
  0.0000405023347821       234       210
  0.0135007782607031       211       211
  0.8844333380883819       232       211
  0.0202511673910546       234       211
  0.0008100466956422       187       211
  0.0810046695642184       190       211
  0.9054135475055143       212       212
  0.0810046695642184       191       212
  0.0135007782607031       188       212
  0.0000810046695642       235       212
  0.1292504132784394       213       213
  0.7551424224751602       233       213
  0.0202511673910546       235       213
  0.0008100466956422       188       213
  0.0810046695642184       192       213
  0.0135007782607031       189       213
  0.0000405023347821       236       213
  0.0000000000000000       214       214
  0.8844333380883819       234       214
  0.0202511673910546       236       214
  0.0008100466956422       189       214
  0.0810046695642184       193       214
  0.0135007782607031       190       214
  0.9054135475055143       215       215
  0.0810046695642184       194       215
  0.0135007782607031       191       215
  0.0000810046695642       237       215
  0.1292504132784394       216       216
  0.7551424224751602       235       216
  0.0202511673910546       237       216
  0.0008100466956422       191       216
  0.0810046695642184       195       216
  0.0135007782607031       192       216
  0.0000405023347821       238       216
  0.0000000000000000       217       217
  0.8844333380883819       236       217
  0.0202511673910546       238       217
  0.0008100466956422       192       217
  0.0810046695642184       196       217
  0.0135007782607031       193       217
  0.9054135475055143       218       218
  0.0810046695642184       197       218
  0.0135007782607031       194       218
  0.0000810046695642       239       218
  0.1292504132784394       219       219
  0.7551424224751602       237       219
  0.0202511673910546       239       219
  0.0008100466956422       194       219
  0.0810046695642184       198       219
  0.0135007782607031       195       219
  0.0000405023347821       240       219
  0.0000000000000000       220       220
  0.8844333380883819       238       220
  0.0202511673910546       240       220
  0.0008100466956422       195       220
  0.0810046695642184       199       220
  0.0135007782607031       196       220
  0.9054135475055143       221       221
  0.0810046695642184       200       221
  0.0135007782607031       197       221
  0.0000810046695642       241       221
  0.1292504132784394       222       222
  0.7551424224751602       239       222
  0.0202511673910546       241       222
  0.0008100466956422       197       222
  0.0810046695642184       201       222
  0.0135007782607031       198       222
  0.0000405023347821       242       222
  0.0000000000000000       223       223
  0.8844333380883819       240       223
  0.0202511673910546       242       223
  0.0008100466956422       198       223
  0.0810046695642184       202       223
  0.0135007782607031       199       223
  0.9054135475055143       224       224
  0.0810046695642184       203       224
  0.0135007782607031       200       224
  0.0000810046695642       243       224
  0.1292504132784394       225       225
  0.7551424224751602       241       225
  0.0202511673910546       243       225
  0.0008100466956422       200       225
  0.0810046695642184       204       225
  0.0135007782607031       201       225
  0.0000405023347821       244       225
  0.0000000000000000       226       226
  0.8844333380883819       242       226
  0.0202511673910546       244       226
  0.0008100466956422       201       226
  0.0810046695642184       205       226
  0.0135007782607031       202       226
  0.9864182170697328       227       227
  0.0135007782607031       203       227
  0.0000810046695642       245       227
  0.2102550828426578       228       228
  0.7551424224751602       243       228
  0.0202511673910546       245       228
  0.0008100466956422       203       228
  0.0135007782607031       204       228
  0.0000405023347821       246       228
  0.0810046695642185       229       229
  0.8844333380883819       244       229
  0.0202511673910546       246       229
  0.0008100466956422       204       229
  0.0135007782607031       205       229
  0.1427511915391425       230       230
  0.7551424224751602       247       230
  0.0202511673910546       248       230
  0.0008100466956422       206       230
  0.0810046695642184       208       230
  0.0000405023347821       249       230
  0.1292504132784394       231       231
  0.7551424224751602       248       231
  0.0202511673910546       250       231
  0.0008100466956422       207       231
  0.0810046695642184       210       231
  0.0135007782607031       208       231
  0.0000405023347821       251       231
  0.0135007782607031       232       232
  0.8844333380883819       249       232
  0.0202511673910546       251       232
  0.0008100466956422       208       232
  0.0810046695642184       211       232
  0.1292504132784394       233       233
  0.7551424224751602       250       233
  0.0202511673910546       252       233
  0.0008100466956422       209       233
  0.0810046695642184       213       233
  0.0135007782607031       210       233
  0.0000405023347821       253       233
  0.0000000000000000       234       234
  0.8844333380883819       251       234
  0.0202511673910546       253       234
  0.0008100466956422       210       234
  0.0810046695642184       214       234
  0.0135007782607031       211       234
  0.1292504132784394       235       235
  0.7551424224751602       252       235
  0.0202511673910546       254       235
  0.0008100466956422       212       235
  0.0810046695642184       216       235
  0.0135007782607031       213       235
  0.0000405023347821       255       235
  0.0000000000000000       236       236
  0.8844333380883819       253       236
  0.0202511673910546       255       236
  0.0008100466956422       213       236
  0.0810046695642184       217       236
  0.0135007782607031       214       236
  0.1292504132784394       237       237
  0.7551424224751602       254       237
  0.0202511673910546       256       237
  0.0008100466956422       215       237
  0.0810046695642184       219       237
  0.0135007782607031       216       237
  0.0000405023347821       257       237
  0.0000000000000000       238       238
  0.8844333380883819       255       238
  0.0202511673910546       257       238
  0.0008100466956422       216       238
  0.0810046695642184       220       238
  0.0135007782607031       217       238
  0.1292504132784394       239       239
  0.7551424224751602       256       239
  0.0202511673910546       258       239
  0.0008100466956422       218       239
  0.0810046695642184       222       239
  0.0135007782607031       219       239
  0.0000405023347821       259       239
  0.0000000000000000       240       240
  0.8844333380883819       257       240
  0.0202511673910546       259       240
  0.0008100466956422       219       240
  0.0810046695642184       223       240
  0.0135007782607031       220       240
  0.1292504132784394       241       241
  0.7551424224751602       258       241
  0.0202511673910546       260       241
  0.0008100466956422       221       241
  0.0810046695642184       225       241
  0.0135007782607031       222       241
  0.0000405023347821       261       241
  0.0000000000000000       242       242
  0.8844333380883819       259       242
  0.0202511673910546       261       242
  0.0008100466956422       222       242
  0.0810046695642184       226       242
  0.0135007782607031       223       242
  0.1292504132784394       243       243
  0.7551424224751602       260       243
  0.0202511673910546       262       243
  0.0008100466956422       224       243
  0.0810046695642184       228       243
  0.0135007782607031       225       243
  0.0000405023347821       263       243
  0.0000000000000000       244       244
  0.8844333380883819       261       244
  0.0202511673910546       263       244
  0.0008100466956422       225       244
  0.0810046695642184       229       244
  0.0135007782607031       226       244
  0.2102550828426578       245       245
  0.7551424224751602       262       245
  0.0202511673910546       264       245
  0.0008100466956422       227       245
  0.0135007782607031       228       245
  0.0000405023347821       265       245
  0.0810046695642185       246       246
  0.8844333380883819       263       246
  0.0202511673910546       265       246
  0.0008100466956422       228       246
  0.0135007782607031       229       246
  0.9189548281009995       247       247
  0.0810046695642184       230       247
  0.0000405023347821       266       247
  0.9054540498402964       248       248
  0.0810046695642184       231       248
  0.0135007782607031       230       248
  0.0000405023347821       267       248
  0.0135007782607031       249       249
  0.8844333380883819       266       249
  0.0202511673910546       267       249
  0.0008100466956422       230       249
  0.0810046695642184       232       249
  0.9054540498402964       250       250
  0.0810046695642184       233       250
  0.0135007782607031       231       250
  0.0000405023347821       268       250
  0.0000000000000000       251       251
  0.8844333380883819       267       251
  0.0202511673910546       268       251
  0.0008100466956422       231       251
  0.0810046695642184       234       251
  0.0135007782607031       232       251
  0.9054540498402964       252       252
  0.0810046695642184       235       252
  0.0135007782607031       233       252
  0.0000405023347821       269       252
  0.0000000000000000       253       253
  0.8844333380883819       268       253
  0.0202511673910546       269       253
  0.0008100466956422       233       253
  0.0810046695642184       236       253
  0.0135007782607031       234       253
  0.9054540498402964       254       254
  0.0810046695642184       237       254
  0.0135007782607031       235       254
  0.0000405023347821       270       254
  0.0000000000000000       255       255
  0.8844333380883819       269       255
  0.0202511673910546       270       255
  0.0008100466956422       235       255
  0.0810046695642184       238       255
  0.0135007782607031       236       255
  0.9054540498402964       256       256
  0.0810046695642184       239       256
  0.0135007782607031       237       256
  0.0000405023347821       271       256
  0.0000000000000000       257       257
  0.8844333380883819       270       257
  0.0202511673910546       271       257
  0.0008100466956422       237       257
  0.0810046695642184       240       257
  0.0135007782607031       238       257
  0.9054540498402964       258       258
  0.0810046695642184       241       258
  0.0135007782607031       239       258
  0.0000405023347821       272       258
  0.0000000000000000       259       259
  0.8844333380883819       271       259
  0.0202511673910546       272       259
  0.0008100466956422       239       259
  0.0810046695642184       242       259
  0.0135007782607031       240       259
  0.9054540498402964       260       260
  0.0810046695642184       243       260
  0.0135007782607031       241       260
  0.0000405023347821       273       260
  0.0000000000000000       261       261
  0.8844333380883819       272       261
  0.0202511673910546       273       261
  0.0008100466956422       241       261
  0.0810046695642184       244       261
  0.0135007782607031       242       261
  0.9054540498402964       262       262
  0.0810046695642184       245       262
  0.0135007782607031       243       262
  0.0000405023347821       274       262
  0.0000000000000000       263       263
  0.8844333380883819       273       263
  0.0202511673910546       274       263
  0.0008100466956422       243       263
  0.0810046695642184       246       263
  0.0135007782607031       244       263
  0.9864587194045148       264       264
  0.0135007782607031       245       264
  0.0000405023347821       275       264
  0.0810046695642185       265       265
  0.8844333380883819       274       265
  0.0202511673910546       275       265
  0.0008100466956422       245       265
  0.0135007782607031       246       265
  0.0135007782607031       266       266
  0.8844333380883819       276       266
  0.0202511673910546       277       266
  0.0008100466956422       247       266
  0.0810046695642184       249       266
  0.0000000000000000       267       267
  0.8844333380883819       277       267
  0.0202511673910546       278       267
  0.0008100466956422       248       267
  0.0810046695642184       251       267
  0.0135007782607031       249       267
  0.0000000000000000       268       268
  0.8844333380883819       278       268
  0.0202511673910546       279       268
  0.0008100466956422       250       268
  0.0810046695642184       253       268
  0.0135007782607031       251       268
  0.0000000000000000       269       269
  0.8844333380883819       279       269
  0.0202511673910546       280       269
  0.0008100466956422       252       269
  0.0810046695642184       255       269
  0.0135007782607031       253       269
  0.0000000000000000       270       270
  0.8844333380883819       280       270
  0.0202511673910546       281       270
  0.0008100466956422       254       270
  0.0810046695642184       257       270
  0.0135007782607031       255       270
  0.0000000000000000       271       271
  0.8844333380883819       281       271
  0.0202511673910546       282       271
  0.0008100466956422       256       271
  0.0810046695642184       259       271
  0.0135007782607031       257       271
  0.0000000000000000       272       272
  0.8844333380883819       282       272
  0.0202511673910546       283       272
  0.0008100466956422       258       272
  0.0810046695642184       261       272
  0.0135007782607031       259       272
  0.0000000000000000       273       273
  0.8844333380883819       283       273
  0.0202511673910546       284       273
  0.0008100466956422       260       273
  0.0810046695642184       263       273
  0.0135007782607031       261       273
  0.0000000000000000       274       274
  0.8844333380883819       284       274
  0.0202511673910546       285       274
  0.0008100466956422       262       274
  0.0810046695642184       265       274
  0.0135007782607031       263       274
  0.0810046695642185       275       275
  0.8844333380883819       285       275
  0.0202511673910546       286       275
  0.0008100466956422       264       275
  0.0135007782607031       265       275
  0.9189953304357816       276       276
  0.0810046695642184       266       276
  0.9054945521750786       277       277
  0.0810046695642184       267       277
  0.0135007782607031       266       277
  0.9054945521750786       278       278
  0.0810046695642184       268       278
  0.0135007782607031       267       278
  0.9054945521750786       279       279
  0.0810046695642184       269       279
  0.0135007782607031       268       279
  0.9054945521750786       280       280
  0.0810046695642184       270       280
  0.0135007782607031       269       280
  0.9054945521750786       281       281
  0.0810046695642184       271       281
  0.0135007782607031       270       281
  0.9054945521750786       282       282
  0.0810046695642184       272       282
  0.0135007782607031       271       282
  0.9054945521750786       283       283
  0.0810046695642184       273       283
  0.0135007782607031       272       283
  0.9054945521750786       284       284
  0.0810046695642184       274       284
  0.0135007782607031       273       284
  0.9054945521750786       285       285
  0.0810046695642184       275       285
  0.0135007782607031       274       285
  0.9864992217392969       286       286
  0.0135007782607031       275       286
 -1   -1   -1
